16,2,0,32758,32769,32768,9,7
32,3,-1,32854,32768,32769,90,93
16,4,-2,32737,32769,32768,105,93
32,3,-1,32852,32768,32769,14,21
16,4,-2,32758,32769,32768,91,84
32,5,-3,32875,32768,32769,96,84
16,2,0,32766,32769,32768,91,79
32,3,-1,32860,32768,32769,14,21
16,4,-2,32743,32769,32768,9,21
32,3,-1,32775,32768,32769,90,54
16,4,-2,32681,32769,32768,19,12
32,5,-3,32798,32768,32769,0,12
16,4,-2,32772,32769,32768,79,75
16,2,0,32764,32769,32768,91,67
32,3,-1,32858,32768,32769,14,21
16,4,-2,32741,32769,32768,9,21
32,3,-1,32773,32768,32769,90,54
16,4,-2,32679,32769,32768,19,12
32,5,-3,32796,32768,32769,0,12
16,2,0,32756,32769,32768,91,55
32,3,-1,32765,32768,32769,90,54
