1,9,7,2,255,255,32769,32770,0,91,55
2,85,93,-1,255,255,32768,32760,0,255,255
3,105,93,-1,255,255,32769,32854,0,0,0
2,14,21,0,255,255,32768,32760,0,255,255
3,91,84,-1,255,255,32769,32854,0,0,0
4,96,84,-1,255,255,32768,32760,0,0,0
1,91,90,2,255,255,32769,32770,0,91,55
1,91,89,2,255,255,32769,32769,0,91,55
1,91,88,2,255,255,32769,32769,0,91,55
1,91,87,2,255,255,32769,32769,0,91,55
1,91,86,2,255,255,32769,32769,0,91,55
1,91,92,2,255,255,32769,32769,0,91,55
2,14,21,-1,255,255,32768,32768,0,255,255
3,9,21,-1,255,255,32769,32862,0,0,0
2,85,93,0,255,255,32768,32768,0,255,255
3,105,93,-1,255,255,32769,32862,0,0,0
0,86,87,-1,86,50,32768,32768,0,86,50
1,19,12,-1,255,255,32769,61440,0,91,55
2,0,12,-1,255,255,32768,32673,0,255,255
3,91,84,-1,255,255,32769,32790,0,0,0
4,96,84,-1,255,255,32768,32696,0,0,0
1,91,92,0,255,255,32769,32790,0,91,55
2,14,21,-1,255,255,32768,32767,0,255,255
3,9,21,-1,255,255,32769,32861,0,0,0
2,87,93,2,255,255,32768,32767,0,255,255
3,105,93,-1,255,255,32769,32862,0,0,0
0,86,88,-1,86,50,32768,32768,0,86,50
1,91,92,-1,255,255,32769,61440,0,91,55
2,14,21,-1,255,255,32768,32767,0,255,255
3,9,21,-1,255,255,32769,32861,0,0,0
2,88,93,2,255,255,32768,32767,0,255,255
3,105,93,-1,255,255,32769,32862,0,0,0
0,86,89,-1,86,50,32768,32768,0,86,50
1,91,92,-1,255,255,32769,61440,0,91,55
2,14,21,-1,255,255,32768,32766,0,255,255
3,9,21,-1,255,255,32769,32860,0,0,0
2,89,93,2,255,255,32768,32766,0,255,255
3,105,93,-1,255,255,32769,32862,0,0,0
0,86,90,-1,86,50,32768,32768,0,86,50
1,91,92,-1,255,255,32769,61440,0,91,55
2,14,21,-1,255,255,32768,32766,0,255,255
3,9,21,-1,255,255,32769,32860,0,0,0
2,90,93,2,255,255,32768,32766,0,255,255
3,105,93,-1,255,255,32769,32862,0,0,0
2,90,54,2,255,255,32768,32766,0,255,255
3,19,12,2,255,255,32769,32775,0,0,0
4,0,12,-1,255,255,32768,32681,0,0,0
1,19,12,0,255,255,32769,32775,0,91,55
2,0,12,-1,255,255,32768,32672,0,255,255
3,91,84,-1,255,255,32769,32789,0,0,0
4,96,84,-1,255,255,32768,32695,0,0,0
1,91,84,2,255,255,32769,32775,0,91,55
2,96,84,-1,255,255,32768,32672,0,255,255
3,19,12,2,255,255,32769,32789,0,0,0
4,0,12,-1,255,255,32768,32695,0,0,0
1,57,56,2,255,255,32769,32775,0,91,55
2,14,21,-1,255,255,32768,32768,0,255,255
3,9,21,-1,255,255,32769,32862,0,0,0
2,90,54,0,255,255,32768,32768,0,255,255
3,19,12,2,255,255,32769,32777,0,0,0
4,0,12,-1,255,255,32768,32683,0,0,0
1,105,104,2,255,255,32769,32775,0,91,55
2,90,54,-1,255,255,32768,32757,0,255,255
2,14,21,0,255,255,32768,32766,0,255,255
3,9,21,-1,255,255,32769,32851,0,0,0
2,90,93,2,255,255,32768,32766,0,255,255
3,19,12,2,255,255,32769,32853,0,0,0
4,0,12,-1,255,255,32768,32759,0,0,0
1,105,103,2,255,255,32769,32775,0,91,55
2,90,54,-1,255,255,32768,32758,0,255,255
2,90,93,0,255,255,32768,32767,0,255,255
3,19,12,2,255,255,32769,32854,0,0,0
4,0,12,-1,255,255,32768,32760,0,0,0
1,9,8,2,255,255,32769,32775,0,91,55
2,90,93,-1,255,255,32768,32757,0,255,255
3,105,93,-1,255,255,32769,32853,0,0,0
2,90,54,0,255,255,32768,32757,0,255,255
2,14,21,2,255,255,32768,32766,0,255,255
